ISO2,ISO_3,country_agg,region_agg,date,first_date,count,day_count,days_aggregated,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI,p_cli_smooth,p_cli_CI_smooth,p_cli_weight_smooth,p_cli_weight_CI_smooth,p_cliWHO_smooth,p_cliWHO_CI_smooth,p_cliWHO_weight_smooth,p_cliWHO_weight_CI_smooth,p_cli_local_smooth,p_cli_local_CI_smooth,p_cli_smooth_slope,p_cli_weight_smooth_slope,p_cliWHO_smooth_slope,p_cliWHO_weight_smooth_slope,p_cli_local_smooth_slope
NI,NIC,Nicaragua,Atlántico Norte,2020-05-20,2020-05-16,103,13,5,0.0679611650485437,0.0486045459568198,0.0517888797419737,0.00073612507156467,0.0485436893203884,0.0415040324517794,0.0385474571940697,0.000639503053714017,0.0353579812206573,0.00438439948687713,0.054113630485885,0.0402235849154909,0.0413047978788136,0.000578553530335399,0.0284627670669479,0.0282968416871499,0.0214282639591285,0.000400947941578907,0.0275441085742148,0.00361461064627562,0.00366849676150387,0.00273635946509596,0.00206824139990066,0.00158556202126483,0.00161865900113876
NI,NIC,Nicaragua,Atlántico Norte,2020-05-21,2020-05-16,114,11,6,0.0701754385964912,0.0468909185383218,0.0556526214371077,0.000707074302167593,0.043859649122807,0.0375914488963139,0.0332312577451252,0.000552829284729273,0.0349455221897422,0.00414894489182211,0.0580653980423493,0.0420108533216364,0.0443336722801094,0.00060373811626855,0.030762386990432,0.0299350771959698,0.023360889030208,0.000425174489574297,0.0294573646670778,0.00375533528957724,0.00378379058414623,0.00284148857914394,0.00215443208047793,0.00169368644532859,0.00173226216584199
NI,NIC,Nicaragua,Atlántico Norte,2020-05-22,2020-05-17,105,11,6,0.0571428571428571,0.0443973823343272,0.0438009346506828,0.000634443862187998,0.0285714285714286,0.0318658021730655,0.0211490662944526,0.000446047626634276,0.0380426891244374,0.00451800340099794,0.0619784718213845,0.0436911754696433,0.0473777150777904,0.000627326501031193,0.0330761630070772,0.0314946251089321,0.0253735269442006,0.000448512598589847,0.031333736925802,0.00389208637916165,0.00385739479085221,0.00292135449394355,0.00221855009418109,0.00179249542886336,0.00180878853368085
NI,NIC,Nicaragua,Atlántico Norte,2020-05-23,2020-05-18,102,13,6,0.0490196078431373,0.0419004514931721,0.039337161414778,0.000615384013535929,0.0294117647058824,0.032788840416564,0.0220523512671731,0.000464883850608766,0.0335063009636768,0.00429457182067001,0.0658066520886626,0.0452508190033849,0.0504135968735975,0.000649159923730509,0.0353925042783981,0.0329620878223317,0.0274621862130615,0.000470780343847469,0.0331313327146445,0.00402153409615827,0.00388686692833479,0.00297557770326756,0.00226245119004459,0.0018831372493798,0.00184366477504067
NI,NIC,Nicaragua,Atlántico Norte,2020-05-24,2020-05-18,123,21,7,0.0569105691056911,0.0409419419780562,0.0433679321916466,0.000586479622861851,0.024390243902439,0.027260993187646,0.0182443625953787,0.000385356023176468,0.0377610490529383,0.00411673976143292,0.0695044614191075,0.0466810582586247,0.053420416430457,0.00066915438224677,0.0377009952030781,0.0343311654951879,0.0296214855981368,0.000491878130684208,0.0348200537547925,0.00414125168803969,0.00387107353283869,0.00300490500709249,0.00228867731237795,0.0019667379728676,0.0018363005275106
NI,NIC,Nicaragua,Atlántico Norte,2020-05-25,2020-05-19,112,16,7,0.0803571428571429,0.0503455308049234,0.0621183169429096,0.000727553237200613,0.0357142857142857,0.0343686861678905,0.0267157612743648,0.000486054012289396,0.0465459423205902,0.00478206050032138,0.0730311122392641,0.0479777068123721,0.0563817138393075,0.000687278225951034,0.0399897626439822,0.0356006617362138,0.0318417313201537,0.00051174757326139,0.0363852623553739,0.00424994461467528,0.00381032823346751,0.00301109806225797,0.00229965763558281,0.0020437248450582,0.00179048198949259
NI,NIC,Nicaragua,Atlántico Norte,2020-05-26,2020-05-20,110,25,7,0.0818181818181818,0.051220168741997,0.059380629492469,0.000683300110133611,0.0363636363636364,0.0349817870394518,0.0245793276982163,0.000447675276651403,0.0352796389990428,0.00422827371059946,0.0763512804715009,0.0491399663825182,0.0592852857729429,0.000703524909204012,0.0422425666009479,0.036771818692517,0.0341066029884446,0.000530326564059529,0.0378286078393241,0.00434747760777339,0.00370627499760265,0.00299674798235489,0.00229663325566667,0.00211305650488601,0.00171408321085155
NI,NIC,Nicaragua,Atlántico Norte,2020-05-27,2020-05-22,106,20,6,0.0849056603773585,0.0530635638873228,0.0583331169325359,0.000697640611106294,0.0377358490566038,0.0362759984499167,0.0269550598865702,0.000482072229085618,0.0419718309859155,0.00466430577843535,0.079442731427689,0.0501711859501675,0.0621293589553741,0.000717914431336375,0.0444401974646549,0.0378471422680932,0.0363950208924114,0.000547529458837668,0.0391672557388678,0.00443480715106186,0.00356288889755661,0.0029659477792108,0.00227963507903715,0.00217235531036723,0.00161831517863167
NI,NIC,Nicaragua,Atlántico Norte,2020-05-28,2020-05-24,103,21,5,0.0970873786407767,0.0571786277339827,0.0698803673208372,0.000795934386702241,0.0485436893203884,0.0415040324517794,0.0353631667714755,0.000576617431961092,0.0457027881575165,0.00490703385238509,0.0823003714057887,0.0510792391855347,0.0649250714804366,0.000730502078415859,0.0465622624184231,0.0388296010451446,0.0386847130741453,0.000563249939667342,0.0404320078298021,0.00451380694243257,0.00338698326406736,0.00292455940044103,0.00224768323522432,0.00221853102165745,0.00151637848400001
NI,NIC,Nicaragua,Atlántico Norte,2020-05-29,2020-05-25,108,26,5,0.101851851851852,0.0570419899138726,0.0756771847144364,0.000799389116920268,0.0648148148148148,0.0464325104010514,0.0520455689253391,0.000671350817078788,0.0403012132199135,0.00455181667830124,0.0849442507142916,0.0518777449280874,0.0677036229117356,0.000741403232763692,0.0485926418561697,0.0397233041852759,0.0409587119632109,0.000577387509184831,0.041662530561277,0.00458694541241792,0.00318959977093816,0.00288167100635636,0.0022000229296286,0.00224942095835824,0.00142186630777209
NI,NIC,Nicaragua,Atlántico Norte,2020-05-30,2020-05-26,104,12,5,0.0961538461538462,0.0566581002978962,0.0783421996966439,0.00084057646679752,0.0576923076923077,0.0448112176503365,0.0545477272792334,0.000710399472303364,0.0387323943661972,0.00458081366470821,0.0874224527632821,0.0525872101878553,0.0705188615680971,0.000750825943873507,0.0505249554241646,0.0405352317958489,0.0432121797297322,0.000589897763716138,0.0429027221482794,0.0046570230227324,0.00298633189069577,0.00284974085627335,0.00213732670351442,0.00226511568859923,0.00134711139891449
NI,NIC,Nicaragua,Atlántico Norte,2020-05-31,2020-05-27,101,22,5,0.108910891089109,0.06075522417196,0.0940198076125306,0.000964044469690475,0.0693069306930693,0.0495312145212828,0.0656309038124981,0.000817977697544369,0.0455498951153731,0.00500236406073324,0.0898131956696012,0.0532349756565019,0.0734505970917111,0.000759093027414342,0.0523690985500452,0.0412768937244908,0.0454614146108378,0.000600849570624552,0.0441955383230617,0.00472682281576224,0.00279701390505619,0.00284481387540059,0.0020632226510105,0.00226994721511402,0.0013017126612813
NI,NIC,Nicaragua,Atlántico Norte,2020-06-01,2020-05-27,118,17,6,0.0932203389830508,0.0524581911743965,0.079125383135196,0.000817964461537325,0.0593220338983051,0.0426221731910667,0.0552337910653308,0.000692214788375141,0.0433065683822562,0.00457709903835974,0.0922193197672585,0.0538542564375579,0.0765991956017389,0.000766644598803589,0.0541536689527097,0.0419655073744012,0.0477459892408035,0.000610460288080314,0.0455773245355982,0.00479882944182928,0.0026446732159596,0.00288565163813266,0.00198518372529363,0.00227323104205981,0.00129145278271234
NI,NIC,Nicaragua,Atlántico Norte,2020-06-02,2020-05-28,116,18,6,0.0862068965517242,0.0510756661761258,0.0699621377313171,0.000722828377672289,0.0603448275862069,0.0433334609075599,0.0533662160768032,0.000636909239465456,0.038567855732526,0.00433011164268561,0.094761401881414,0.054481955758664,0.0800798946414918,0.00077402069810779,0.0559263023862511,0.0426238875174892,0.0501292735336176,0.000619109755562905,0.0470734047901502,0.00487495018830575,0.00255311174228751,0.00299175594768627,0.00191435082026602,0.0022890421068677,0.00131769150854706
NI,NIC,Nicaragua,Atlántico Norte,2020-06-03,2020-05-29,109,14,6,0.0825688073394496,0.0516689455728233,0.0668865933464099,0.000716715531284346,0.055045871559633,0.0428156539496603,0.0498761821162683,0.0006245205970004,0.0423972405863754,0.00473442639454583,0.0975600505320954,0.0551534100737184,0.0840055808093871,0.000781787056809497,0.0577477322830964,0.0432780588364238,0.0526909877045629,0.000627302333042506,0.0486926869055893,0.00495621811337051,0.00254327985438445,0.00318008488815842,0.00186424497744555,0.0023343791050696,0.00137677984596453
NI,NIC,Nicaragua,Atlántico Norte,2020-06-04,2020-05-29,121,12,7,0.0826446280991736,0.0490604497227576,0.0659737432773433,0.000671197272941824,0.0578512396694215,0.0415979071518058,0.050863730096854,0.000594091673506836,0.0436619718309859,0.00453189625566317,0.100724267441001,0.0559002239249999,0.0884748191434494,0.000790496563089488,0.0596850660663475,0.0439555204160859,0.0555170032354464,0.000635623228611214,0.0504265700165796,0.00504273190411019,0.00263000278778486,0.00346186603861897,0.00184873736836296,0.00242638187870591,0.00146067324255043
NI,NIC,Nicaragua,Atlántico Norte,2020-06-05,2020-05-30,107,12,7,0.0841121495327103,0.0525904294269945,0.0699519455499547,0.0007277388805535,0.0467289719626168,0.0399905624684511,0.0397929368742884,0.000557709997533616,0.0470451575431973,0.00500065247358322,0.104334368221025,0.0567446442302558,0.0935529046496558,0.000800584313411481,0.0618007659736826,0.0446803866304031,0.0586830808228003,0.000644630386857477,0.0522477980201429,0.0051335618888623,0.00281865257629056,0.00383900718025978,0.00187930175825299,0.00257848351551135,0.00155751264531058
NI,NIC,Nicaragua,Atlántico Norte,2020-06-06,2020-05-31,115,20,7,0.0782608695652174,0.0490880203349805,0.065978222692534,0.000678124278748944,0.0434782608695652,0.0372719980944675,0.0351364391240637,0.000502970266249215,0.0490300292319957,0.00487843431346279,0.108426652038854,0.0576964819401246,0.0992553577223591,0.000812302897798808,0.0641399599697145,0.0454699707332739,0.0622372797616709,0.000654768102228235,0.0541118839705172,0.00522680282431139,0.00310224272820882,0.00430079343844133,0.00196181023661154,0.00279597752513885,0.00165272427457591
NI,NIC,Nicaragua,Atlántico Norte,2020-06-07,2020-06-01,109,16,7,0.091743119266055,0.054190847292399,0.085139699504477,0.000760657354574519,0.055045871559633,0.0428156539496603,0.0491135533298513,0.00058899367055769,0.0571916346564234,0.00542849307172423,0.112983745616263,0.0587519322357768,0.105535720290241,0.000825675507890509,0.0667198254285621,0.0463311873689087,0.0661836182291736,0.000666268508928293,0.0559603982160326,0.00531974170953245,0.0034607376415007,0.00482275411475032,0.00209435941264207,0.00307293816472835,0.00173051228007241
NI,NIC,Nicaragua,Atlántico Norte,2020-06-08,2020-06-02,101,9,7,0.118811881188119,0.063103239748985,0.105009465487862,0.00083958422816829,0.0594059405940594,0.0461002688546413,0.0495897326837249,0.000594555320565788,0.0650852483320979,0.00588686943015604,0.117928975209286,0.0598914989072854,0.112278991726263,0.000840445005336398,0.0695216159762257,0.0472578614375471,0.0704699304883538,0.000679077282860757,0.0577256757036124,0.00540906726744567,0.00386126222131196,0.00536651618079514,0.00226588559832911,0.00339010949245604,0.00177537848557704
NI,NIC,Nicaragua,Atlántico Norte,2020-06-09,2020-06-02,117,16,8,0.11965811965812,0.0588101014517493,0.107211217827381,0.000772564821186812,0.0683760683760684,0.0457327735587126,0.0611363946050258,0.000598262271320108,0.063574105181548,0.00543603823928118,0.123128774067398,0.0610823182727901,0.119303787586562,0.000856096174720361,0.0724885699097197,0.0482316675470802,0.0749840014584973,0.000692846460619063,0.0593375740561127,0.00549124342692121,0.00426145392255037,0.0058830344628625,0.00245680627110388,0.00371550229232241,0.00177414785842057
NI,NIC,Nicaragua,Atlántico Norte,2020-06-10,2020-06-03,107,8,8,0.121495327102804,0.0619024769968409,0.119059236158787,0.000866030712542746,0.0654205607476636,0.0468512782712209,0.0662220643008037,0.000664969239341363,0.065823512503593,0.00582654187066719,0.1283995212618,0.0622804816090639,0.126371688921038,0.000871891583909938,0.0755263505549511,0.049221666248144,0.0795564381661604,0.000706930715147368,0.0607298233593988,0.00556287678821651,0.0046125423034665,0.00631614496293151,0.00264021408143393,0.00400657248845234,0.00171720889046987
NI,NIC,Nicaragua,Atlántico Norte,2020-06-11,2020-06-04,110,17,8,0.127272727272727,0.0622814475104076,0.125863741493344,0.000873608917567306,0.0727272727272727,0.0485293129267023,0.0746086375034913,0.000692045179010827,0.0755441741357234,0.00617795712665939,0.133521853411689,0.0634354947622213,0.13320541450387,0.000886949320964618,0.0785125025442854,0.050188762891672,0.0839748212067074,0.000720468315786593,0.0618461333504888,0.00562104255075953,0.0048645808651106,0.00660875164236902,0.0027852894284338,0.0042152900639845,0.00159972255505765
NI,NIC,Nicaragua,Atlántico Norte,2020-06-12,2020-06-06,104,18,7,0.144230769230769,0.0675209765649246,0.149198634348676,0.000975771115452534,0.0865384615384615,0.0540357444897546,0.0952355384641784,0.000803930920225101,0.0722596448254746,0.00627893718443231,0.138257151929215,0.0644942024615869,0.139511503399316,0.000900326054274998,0.0813073627946341,0.0510892087299401,0.0880038279796607,0.000732474097666456,0.0626453384229506,0.00566358747775186,0.00497174998172674,0.00670935761282612,0.00286123380415326,0.0042944247029983,0.00142224240873891
NI,NIC,Nicaragua,Atlántico Norte,2020-06-13,2020-06-07,102,18,7,0.176470588235294,0.0739816016000061,0.198845729361878,0.00107616178469693,0.107843137254902,0.060195617252644,0.135756230423181,0.000923547782009418,0.0776178812002449,0.00648875433773896,0.14237007959225,0.0654067951322785,0.145009209000963,0.000911134574200166,0.0837701239766773,0.0518805031871911,0.0914115675749263,0.000741972408088978,0.0631042947422141,0.00568933816869672,0.00489772232933129,0.00657891478512031,0.00284171642468586,0.00420465822429213,0.00119064942103025
NI,NIC,Nicaragua,Atlántico Norte,2020-06-14,2020-06-08,102,16,7,0.186274509803922,0.075555081789122,0.200555888471856,0.00106748150594794,0.107843137254902,0.060195617252644,0.136222819363444,0.000914480380303129,0.0714826593972437,0.00621402222896238,0.145646726465399,0.0661300612472995,0.14945469562634,0.000918621142250079,0.0857735718392782,0.0525255038570782,0.0939960548705317,0.000748110128013065,0.0632187557761738,0.00569814947418169,0.00461962520935227,0.00619595065001282,0.00270865931050875,0.00392102073036297,0.000915513345426904
NI,NIC,Nicaragua,Atlántico Norte,2020-06-15,2020-06-09,105,12,7,0.161904761904762,0.0704579396345,0.179725871830535,0.00101577022568876,0.104761904761905,0.0585766339563127,0.134144853415193,0.000901613282606957,0.0613787991104522,0.00572811181958277,0.147914803887144,0.0666315616546885,0.152666010482276,0.000922251035763885,0.0872181960748957,0.0529967483966538,0.0956088451319868,0.000750266207644839,0.0630032606450689,0.00569093299643269,0.0041310049699578,0.00556037048261899,0.00245493769419599,0.00343747394558158,0.000610947764826024
NI,NIC,Nicaragua,Atlántico Norte,2020-06-16,2020-06-10,104,15,7,0.182692307692308,0.074265027363382,0.196612977368165,0.00107513492458045,0.115384615384615,0.0614020143444318,0.141814186962638,0.000943723954277499,0.0646404744255004,0.00586811570306377,0.149058123778571,0.0668918870569776,0.154538505953868,0.00092175616766496,0.0880433184481652,0.0532795155393984,0.0961726707878038,0.000748130414454596,0.0624879522190505,0.00566947843095205,0.00344310041946184,0.00469446950547158,0.00208616131553569,0.00276937210360723,0.000293021476608615
NI,NIC,Nicaragua,Atlántico Norte,2020-06-17,2020-06-11,114,18,7,0.175438596491228,0.0698183753399294,0.184462253638779,0.00101680895603245,0.105263157894737,0.0563354182410052,0.128604391984256,0.000877605139470497,0.0672032193158954,0.00568346023101027,0.149026906516141,0.0669058399175296,0.155052801001118,0.000917148780071551,0.0882316949926701,0.0533723460197343,0.0956883526576934,0.000741723636061321,0.0617155469041071,0.00563625495266268,0.00258417551740873,0.00364123108287461,0.00161986540806413,0.001952255241831,-2.17644077302771e-05
NI,NIC,Nicaragua,Atlántico Norte,2020-06-18,2020-06-12,113,16,7,0.194690265486726,0.0730066569940606,0.203616307972306,0.00100285035062234,0.106194690265487,0.0568043684480953,0.115677258824852,0.000796522528030234,0.0596598458676588,0.00535117973599624,0.147841093551926,0.0666823850304571,0.154272577099364,0.000908709615105722,0.0878106507792821,0.0532870992966698,0.0942330177164512,0.000731393167272758,0.0607374011566141,0.00559418116396815,0.00159732360378526,0.00246017895000806,0.00108388133077467,0.00103819828946508,-0.000317989544389426
NI,NIC,Nicaragua,Atlántico Norte,2020-06-19,2020-06-13,103,8,7,0.174757281553398,0.0733395041518927,0.181905488742588,0.000979812525142776,0.0970873786407767,0.0571786277339827,0.102011048862456,0.000768736405456643,0.0647596921736605,0.00581228692854819,0.145586562310116,0.0662429550416201,0.152332709578028,0.000896932590835372,0.0868458193770506,0.0530462705601257,0.0919468610541823,0.000717745007143461,0.0596087331523184,0.00554631189907866,0.000536080452977659,0.00122058342951089,0.000512615900062216,8.92155798759957e-05,-0.000582593598315946
NI,NIC,Nicaragua,Atlántico Norte,2020-06-20,2020-06-13,112,9,8,0.160714285714286,0.06801758943993,0.161995894847063,0.00088312570549888,0.0892857142857143,0.0528106050106023,0.0908459181687803,0.000688840866326304,0.0616529364868456,0.00543406234705309,0.142406655777408,0.0656194303681795,0.149421356851125,0.00088246389316503,0.0854319481499451,0.0526799480999349,0.0890139446759999,0.000701562909032911,0.0583855008311288,0.00549564328454164,-0.000540011781331955,-5.55646253579123e-06,-5.69372815555289e-05,-0.000830351699088634,-0.000805542490840836
NI,NIC,Nicaragua,Atlántico Norte,2020-06-21,2020-06-14,102,8,8,0.127450980392157,0.0647164241726019,0.114954184641925,0.000793983367668011,0.0686274509803922,0.0490635147054161,0.0544693318654472,0.00056491091963182,0.0529280948851001,0.00534308055402574,0.138489322207427,0.064851249616155,0.145758753948017,0.000866029525734364,0.0836818629185174,0.0522223029902317,0.0856395361180956,0.0006837114335641,0.057121543563918,0.00544490755149328,-0.00157091361328628,-0.00115120942237655,-0.000589388859396386,-0.00166155150231521,-0.000980286180191804
NI,NIC,Nicaragua,Atlántico Norte,2020-06-22,2020-06-14,113,11,9,0.123893805309735,0.0607452104405302,0.117690693857874,0.000759120613668095,0.0707964601769912,0.0472900821908223,0.0635189342514389,0.000574553394638787,0.0505146262188516,0.00499522389026776,0.134049972303603,0.0639821212756184,0.141573615121807,0.000848356116031117,0.0817133763672077,0.0517075909000954,0.0820263450693913,0.000665032928078839,0.0558659866628412,0.0053964376694349,-0.00250135857916127,-0.00216081513867682,-0.00105499034682625,-0.00235772095306874,-0.00110366092603488
NI,NIC,Nicaragua,Atlántico Norte,2020-06-23,2020-06-15,104,7,9,0.115384615384615,0.0614020143444318,0.115630711200743,0.000781433363522546,0.0769230769230769,0.0512128201718131,0.0698524482667273,0.000622881259774582,0.049745280191789,0.00521616052610697,0.129314228015142,0.0630567879620289,0.137083116917518,0.000830108773238801,0.0796374302408178,0.0511667466987775,0.0783544668331223,0.000646263542237714,0.0546620062516003,0.00535209499842183,-0.00328544641683316,-0.00299494734726654,-0.00143237745864206,-0.00288898097076184,-0.00117559010875114
NI,NIC,Nicaragua,Atlántico Norte,2020-06-24,2020-06-15,108,4,10,0.12037037037037,0.061368560538411,0.134950922932746,0.000812203033344745,0.0740740740740741,0.0493920954357542,0.0661023943339907,0.000590628677991494,0.0511641276228801,0.00517707210040536,0.124502329040347,0.0621184556485135,0.13247839128753,0.000811852434838859,0.0775500681087636,0.0506253548693224,0.0747679149113782,0.000627981353848713,0.0535463344627444,0.00531327865952683,-0.00388979408526324,-0.00363236430197239,-0.00171009711175308,-0.00324418380084549,-0.00119851111564495
NI,NIC,Nicaragua,Atlántico Norte,2020-06-25,2020-06-16,108,12,10,0.12962962962963,0.0633490931708931,0.142124771326974,0.00082957243577587,0.0833333333333333,0.052125629139577,0.0733551274947207,0.000619411496297492,0.0557631503305548,0.00539162901724996,0.119813387103964,0.061205549823507,0.127913881903292,0.000794013646323739,0.075524661813331,0.0501012366149882,0.0713660213960251,0.000610564089461717,0.0525481985937564,0.00528087909833136,-0.00429552920102548,-0.00406980461245604,-0.00188685959395326,-0.0034301399430262,-0.00117675575976035
NI,NIC,Nicaragua,Atlántico Norte,2020-06-26,2020-06-17,107,14,10,0.102803738317757,0.0575445745622299,0.12531928825916,0.000783512778992737,0.0654205607476636,0.0468512782712209,0.0625479272432078,0.000573051095972969,0.0505299840278786,0.00517306883317459,0.115414728436392,0.0603502354396612,0.123504082368768,0.00077687964160679,0.0736098889286645,0.049604501083671,0.0682034849646043,0.000594194884019743,0.0516894175040448,0.00525535449837467,-0.00449865455683602,-0.00431954574705952,-0.00197034320354676,-0.00346840995189926,-0.00111601388784734
NI,NIC,Nicaragua,Atlántico Norte,2020-06-27,2020-06-18,102,13,10,0.0980392156862745,0.0577087605867965,0.116413545762222,0.00073726208168584,0.0686274509803922,0.0490635147054161,0.0605632900838686,0.000548320026809967,0.0463870177587263,0.00510045953752093,0.111433143784662,0.0595766288275637,0.119324107175416,0.000760605764034464,0.0718284380638138,0.0491373068974454,0.065294460675304,0.000578881119995618,0.0509847679985542,0.00523680680037292,-0.00450936307046085,-0.00440577446210007,-0.00197557080911726,-0.00339084590713194,-0.00102279592756063
NI,NIC,Nicaragua,Atlántico Norte,2020-06-28,2020-06-18,108,6,11,0.0925925925925926,0.0546670319948865,0.110311778585805,0.000701026868372802,0.0648148148148148,0.0464325104010514,0.0573888906348183,0.000520457164610436,0.0449841908594424,0.00487013629860941,0.107951601197538,0.0588999521280306,0.115414350656612,0.000745230192627647,0.0701801540983256,0.0486949286031755,0.0626213218288266,0.000564489628982967,0.0504420050485952,0.00522498978196853,-0.00434972851767755,-0.00435987741086592,-0.00192220371148036,-0.00323417054009412,-0.000903996935707679
NI,NIC,Nicaragua,Atlántico Norte,2020-06-29,2020-06-19,100,8,11,0.08,0.0531724899927667,0.0946036087276248,0.000693835794697036,0.06,0.046546565661405,0.0563558642263478,0.000546710166132276,0.0455037919826652,0.0050817011249391,0.105006354094904,0.058326066757357,0.111785001013555,0.000730698157137949,0.0686445403599291,0.0482669742267906,0.0601441281677253,0.000550792590898149,0.0500627194225952,0.00521945089187718,-0.00405131232003982,-0.0042163526506605,-0.00183214831348144,-0.00303505644423284,-0.000766547804834195
